Date,Currency,Mean,Buy,Sell
13/07/2011,CAN $,93.3237,93.0829,93.5645
13/07/2011,S FRANC,107.764,107.574,107.954
13/07/2011,JPY(100),112.758,112.566,112.95
13/07/2011,SW KRONER,13.674,13.6446,13.7034
13/07/2011,NOR KRONER,16.158,16.1208,16.1952
13/07/2011,DAN KRONER,16.8301,16.8037,16.8566
13/07/2011,IND RUPEE,2.0123,2.0091,2.0155
13/07/2011,HONGKONG $,11.5088,11.4904,11.5272
13/07/2011,SINGAPORE $,73.2306,73.1123,73.3489
13/07/2011,SAUDI RIYAL,23.911,23.8737,23.9483
13/07/2011,CHINESE YUAN,13.8609,13.8393,13.8825
13/07/2011,AUSTRALIAN $,95.3784,95.2187,95.5381
14/07/2011,US DOLLAR,89.475,89.3611,89.5889
14/07/2011,STG POUND,144.267,144.062,144.472
14/07/2011,EURO,126.853,126.673,127.033
14/07/2011,SA RAND,13.1017,13.0788,13.1247
14/07/2011,KES/USHS,28.8909,28.7424,29.0395
14/07/2011,KES/TSHS,17.491,17.424,17.558
14/07/2011,KES / RWF,6.7115,6.6191,6.8039
14/07/2011,KES / BIF,13.7415,13.5843,13.8987
14/07/2011,AE DIRHAM,24.3595,24.3272,24.3919
14/07/2011,CAN $,93.3025,93.0945,93.5105
14/07/2011,S FRANC,109.308,109.111,109.505
14/07/2011,JPY(100),113.185,113.057,113.313
14/07/2011,SW KRONER,13.8338,13.8132,13.8545
14/07/2011,NOR KRONER,16.2012,16.18,16.2224
14/07/2011,DAN KRONER,17.0399,17.015,17.0649
14/07/2011,IND RUPEE,2.0094,2.007,2.0118
14/07/2011,HONGKONG $,11.4844,11.4692,11.4996
14/07/2011,SINGAPORE $,73.4847,73.3852,73.5843
14/07/2011,SAUDI RIYAL,23.8584,23.8277,23.8891
14/07/2011,CHINESE YUAN,13.8553,13.8375,13.8732
14/07/2011,AUSTRALIAN $,96.1186,95.9738,96.2633
15/07/2011,US DOLLAR,89.5833,89.4694,89.6972
15/07/2011,STG POUND,144.697,144.507,144.888
15/07/2011,EURO,126.847,126.648,127.047
15/07/2011,SA RAND,13.0596,13.0347,13.0844
15/07/2011,KES/USHS,28.7165,28.5405,28.8926
15/07/2011,KES/TSHS,17.4419,17.3918,17.492
15/07/2011,KES / RWF,6.7034,6.6111,6.7956
15/07/2011,KES / BIF,13.7305,13.4898,13.9713
15/07/2011,AE DIRHAM,24.3907,24.3594,24.422
15/07/2011,CAN $,93.4044,93.1993,93.6095
15/07/2011,S FRANC,109.809,109.66,109.957
15/07/2011,JPY(100),113.182,113.064,113.3
15/07/2011,SW KRONER,13.7478,13.7272,13.7683
15/07/2011,NOR KRONER,16.1611,16.1321,16.1901
15/07/2011,DAN KRONER,17.0104,16.9881,17.0326
15/07/2011,IND RUPEE,2.0133,2.01,2.0165
15/07/2011,HONGKONG $,11.4964,11.4812,11.5116
15/07/2011,SINGAPORE $,73.6403,73.5164,73.7642
15/07/2011,SAUDI RIYAL,23.8879,23.8573,23.9186
15/07/2011,CHINESE YUAN,13.8633,13.8446,13.882
15/07/2011,AUSTRALIAN $,95.796,95.6249,95.9671
18/07/2011,US DOLLAR,89.6847,89.5778,89.7917
18/07/2011,STG POUND,144.398,144.21,144.586
18/07/2011,EURO,126.018,125.85,126.186
18/07/2011,SA RAND,12.9374,12.9169,12.958
18/07/2011,KES/USHS,28.7119,28.5661,28.8576
18/07/2011,KES/TSHS,17.3219,17.2733,17.3704
18/07/2011,KES / RWF,6.6958,6.6042,6.7874
18/07/2011,KES / BIF,13.715,13.4756,13.9544
18/07/2011,AE DIRHAM,24.4176,24.3875,24.4477
18/07/2011,CAN $,93.5062,93.3303,93.6821
18/07/2011,S FRANC,110.304,110.142,110.467
18/07/2011,JPY(100),113.553,113.412,113.693
18/07/2011,SW KRONER,13.6583,13.6228,13.6939
18/07/2011,NOR KRONER,16.0619,16.0364,16.0874
18/07/2011,DAN KRONER,16.885,16.8601,16.9099
18/07/2011,IND RUPEE,2.0136,2.0105,2.0168
18/07/2011,HONGKONG $,11.5053,11.4913,11.5194
18/07/2011,SINGAPORE $,73.5423,73.4244,73.6601
18/07/2011,SAUDI RIYAL,23.9143,23.8849,23.9438
18/07/2011,CHINESE YUAN,13.864,13.847,13.8809
18/07/2011,AUSTRALIAN $,95.0883,94.9524,95.2241
19/07/2011,US DOLLAR,90.1861,90.0889,90.2833
19/07/2011,STG POUND,144.945,144.774,145.117
19/07/2011,EURO,127.005,126.855,127.154
19/07/2011,SA RAND,12.9115,12.8946,12.9283
19/07/2011,KES/USHS,28.8905,28.6321,29.149
19/07/2011,KES/TSHS,17.2034,17.1571,17.2496
19/07/2011,KES / RWF,6.6586,6.5682,6.7489
19/07/2011,KES / BIF,13.6331,13.4798,13.7864
19/07/2011,AE DIRHAM,24.5545,24.5273,24.5816
19/07/2011,CAN $,94.1129,93.9387,94.287
19/07/2011,S FRANC,110.118,109.983,110.254
19/07/2011,JPY(100),114.112,113.998,114.226
19/07/2011,SW KRONER,13.7862,13.7632,13.8092
19/07/2011,NOR KRONER,16.1689,16.118,16.2197
19/07/2011,DAN KRONER,17.0441,17.0214,17.0668
19/07/2011,IND RUPEE,2.0246,2.0216,2.0276
19/07/2011,HONGKONG $,11.5695,11.557,11.5821
19/07/2011,SINGAPORE $,74.1571,74.068,74.2462
19/07/2011,SAUDI RIYAL,24.0487,24.0211,24.0762
19/07/2011,CHINESE YUAN,13.9419,13.9265,13.9574
19/07/2011,AUSTRALIAN $,95.8183,95.6744,95.9622
20/07/2011,US DOLLAR,90.1681,90.0722,90.2639
20/07/2011,STG POUND,145.348,145.184,145.512
20/07/2011,EURO,127.72,127.567,127.874
20/07/2011,SA RAND,13.0058,12.9656,13.0461
20/07/2011,KES/USHS,28.7243,28.5829,28.8657
20/07/2011,KES/TSHS,17.2623,17.2162,17.3083
20/07/2011,KES / RWF,6.6377,6.5696,6.7057
20/07/2011,KES / BIF,13.6415,13.4051,13.8778
20/07/2011,AE DIRHAM,24.5496,24.5228,24.5763
20/07/2011,CAN $,94.8048,94.6895,94.92
20/07/2011,S FRANC,109.408,109.265,109.551
20/07/2011,JPY(100),114.124,113.994,114.254
20/07/2011,SW KRONER,13.8747,13.8383,13.9111
20/07/2011,NOR KRONER,16.3253,16.2991,16.3516
20/07/2011,DAN KRONER,17.1489,17.1286,17.1693
20/07/2011,IND RUPEE,2.0282,2.0264,2.0299
20/07/2011,HONGKONG $,11.5714,11.559,11.5837
20/07/2011,SINGAPORE $,74.243,74.1335,74.3525
20/07/2011,SAUDI RIYAL,24.0439,24.018,24.0697
20/07/2011,CHINESE YUAN,13.9662,13.9511,13.9814
20/07/2011,AUSTRALIAN $,96.7729,96.6565,96.8893
21/07/2011,US DOLLAR,90.0583,89.9611,90.1556
21/07/2011,STG POUND,145.751,145.57,145.932
21/07/2011,EURO,128.56,128.394,128.725
21/07/2011,SA RAND,13.1199,13.097,13.1427
21/07/2011,KES/USHS,28.7593,28.6172,28.9014
21/07/2011,KES/TSHS,17.3777,17.3034,17.452
21/07/2011,KES / RWF,6.668,6.5775,6.7585
21/07/2011,KES / BIF,13.6581,13.4323,13.8838
21/07/2011,AE DIRHAM,24.52,24.4925,24.5475
21/07/2011,CAN $,95.2782,95.1093,95.4471
21/07/2011,S FRANC,109.605,109.465,109.746
21/07/2011,JPY(100),114.207,114.079,114.336
21/07/2011,SW KRONER,14.0892,14.0689,14.1094
21/07/2011,NOR KRONER,16.465,16.4421,16.4879
21/07/2011,DAN KRONER,17.2552,17.2323,17.2781
21/07/2011,IND RUPEE,2.0265,2.0237,2.0292
21/07/2011,HONGKONG $,11.5568,11.5435,11.57
21/07/2011,SINGAPORE $,74.3148,74.2253,74.4042
21/07/2011,SAUDI RIYAL,24.014,23.9871,24.0408
21/07/2011,CHINESE YUAN,13.9613,13.9462,13.9765
21/07/2011,AUSTRALIAN $,96.7407,96.5913,96.8902
22/07/2011,US DOLLAR,89.9611,89.8639,90.0583
22/07/2011,STG POUND,146.673,146.496,146.85
22/07/2011,EURO,129.493,129.302,129.684
22/07/2011,SA RAND,13.2531,13.2256,13.2806
22/07/2011,KES/USHS,28.9015,28.7591,29.0439
22/07/2011,KES/TSHS,17.2909,17.2444,17.3373
22/07/2011,KES / RWF,6.6752,6.5846,6.7658
22/07/2011,KES / BIF,13.7339,13.5801,13.8877
22/07/2011,AE DIRHAM,24.4935,24.4661,24.521
22/07/2011,CAN $,95.2866,95.1008,95.4724
22/07/2011,S FRANC,109.876,109.726,110.026
22/07/2011,JPY(100),114.381,114.219,114.544
22/07/2011,SW KRONER,14.2875,14.2678,14.3072
22/07/2011,NOR KRONER,16.5812,16.5598,16.6026
22/07/2011,DAN KRONER,17.3717,17.3479,17.3955
22/07/2011,IND RUPEE,2.0265,2.0236,2.0295
22/07/2011,HONGKONG $,11.5468,11.5342,11.5594
22/07/2011,SINGAPORE $,74.3972,74.3107,74.4838
22/07/2011,SAUDI RIYAL,23.988,23.9612,24.0149
22/07/2011,CHINESE YUAN,13.9524,13.9369,13.968
22/07/2011,AUSTRALIAN $,97.5493,97.4394,97.6593
25/07/2011,US DOLLAR,90.2878,90.1939,90.3817
25/07/2011,STG POUND,147.273,147.094,147.453
25/07/2011,EURO,129.752,129.596,129.907
25/07/2011,SA RAND,13.2058,13.1421,13.2694
25/07/2011,KES/USHS,28.797,28.6563,28.9377
25/07/2011,KES/TSHS,17.3169,17.2712,17.3626
25/07/2011,KES / RWF,6.6511,6.5611,6.741
25/07/2011,KES / BIF,13.6731,13.5204,13.8258
25/07/2011,AE DIRHAM,24.5812,24.5553,24.607
25/07/2011,CAN $,94.9341,94.728,95.1402
25/07/2011,S FRANC,111.38,111.238,111.522
25/07/2011,JPY(100),115.14,115.008,115.272
25/07/2011,SW KRONER,14.2411,14.2194,14.2628
25/07/2011,NOR KRONER,16.6195,16.5967,16.6423
25/07/2011,DAN KRONER,17.4066,17.3834,17.4297
25/07/2011,IND RUPEE,2.032,2.0302,2.0337
25/07/2011,HONGKONG $,11.5876,11.5752,11.6
25/07/2011,SINGAPORE $,74.7292,74.6206,74.8379
25/07/2011,SAUDI RIYAL,24.0751,24.0498,24.1005
25/07/2011,CHINESE YUAN,14.0047,13.9896,14.0198
25/07/2011,AUSTRALIAN $,97.7275,97.5808,97.8743
26/07/2011,US DOLLAR,90.375,90.2806,90.4694
26/07/2011,STG POUND,147.741,147.562,147.92
26/07/2011,EURO,131.023,130.867,131.179
26/07/2011,SA RAND,13.4535,13.4231,13.4839
26/07/2011,KES/USHS,28.7526,28.6063,28.8988
26/07/2011,KES/TSHS,17.3334,17.2434,17.4235
26/07/2011,KES / RWF,6.6446,6.5547,6.7346
26/07/2011,KES / BIF,13.5603,13.4078,13.7128
26/07/2011,AE DIRHAM,24.6049,24.5788,24.6309
26/07/2011,CAN $,95.8463,95.6479,96.0446
26/07/2011,S FRANC,112.833,112.679,112.987
26/07/2011,JPY(100),115.75,115.634,115.866
26/07/2011,SW KRONER,14.4186,14.3961,14.4411
26/07/2011,NOR KRONER,16.782,16.7563,16.8077
26/07/2011,DAN KRONER,17.5764,17.5558,17.597
26/07/2011,IND RUPEE,2.041,2.039,2.043
26/07/2011,HONGKONG $,11.6019,11.5891,11.6146
26/07/2011,SINGAPORE $,75.0623,74.9527,75.172
26/07/2011,SAUDI RIYAL,24.0984,24.0729,24.1239
26/07/2011,CHINESE YUAN,14.0323,14.0172,14.0474
26/07/2011,AUSTRALIAN $,98.7483,98.6135,98.8831
27/07/2011,US DOLLAR,90.5111,90.425,90.5972
27/07/2011,STG POUND,148.599,148.435,148.763
27/07/2011,EURO,131.321,131.174,131.469
27/07/2011,SA RAND,13.5287,13.5,13.5573
27/07/2011,KES/USHS,28.7093,28.566,28.8526
27/07/2011,KES/TSHS,17.3074,17.2191,17.3956
27/07/2011,KES / RWF,6.6346,6.5455,6.7238
27/07/2011,KES / BIF,13.5399,13.3889,13.6909
27/07/2011,AE DIRHAM,24.642,24.6182,24.6657
27/07/2011,CAN $,95.9406,95.817,96.0642
27/07/2011,S FRANC,113.081,112.94,113.221
27/07/2011,JPY(100),116.465,116.274,116.657
27/07/2011,SW KRONER,14.4814,14.468,14.4948
27/07/2011,NOR KRONER,16.9157,16.8921,16.9392
27/07/2011,DAN KRONER,17.6028,17.5839,17.6218
27/07/2011,IND RUPEE,2.0618,2.0605,2.0631
27/07/2011,HONGKONG $,11.6193,11.6077,11.631
27/07/2011,SINGAPORE $,75.1754,75.0726,75.2781
27/07/2011,SAUDI RIYAL,24.1347,24.1114,24.158
27/07/2011,CHINESE YUAN,14.0534,14.0396,14.0672
27/07/2011,AUSTRALIAN $,98.897,98.7712,99.0228
28/07/2011,US DOLLAR,90.8444,90.7333,90.9556
28/07/2011,STG POUND,148.388,148.189,148.587
28/07/2011,EURO,130.438,130.266,130.611
28/07/2011,SA RAND,13.6094,13.5684,13.6505
28/07/2011,KES/USHS,28.6756,28.5304,28.8207
28/07/2011,KES/TSHS,17.5025,17.4261,17.579
28/07/2011,KES / RWF,6.6103,6.5197,6.701
28/07/2011,KES / BIF,13.5123,13.3582,13.6664
28/07/2011,AE DIRHAM,24.7327,24.7021,24.7633
28/07/2011,CAN $,95.8503,95.5908,96.1099
28/07/2011,S FRANC,113.355,113.197,113.513
28/07/2011,JPY(100),116.755,116.601,116.909
28/07/2011,SW KRONER,14.3001,14.2767,14.3235
28/07/2011,NOR KRONER,16.8221,16.7955,16.8488
28/07/2011,DAN KRONER,17.4953,17.4696,17.5211
28/07/2011,IND RUPEE,2.0577,2.0558,2.0595
28/07/2011,HONGKONG $,11.6576,11.6426,11.6726
28/07/2011,SINGAPORE $,75.5024,75.3975,75.6073
28/07/2011,SAUDI RIYAL,24.2239,24.1936,24.2542
28/07/2011,CHINESE YUAN,14.0902,14.0722,14.1082
28/07/2011,AUSTRALIAN $,100.26,100.115,100.406
29/07/2011,US DOLLAR,91.1,90.9972,91.2028
29/07/2011,STG POUND,148.744,148.558,148.929
29/07/2011,EURO,130.164,130.003,130.324
29/07/2011,SA RAND,13.4587,13.4335,13.4839
29/07/2011,KES/USHS,28.6226,28.4531,28.7921
29/07/2011,KES/TSHS,17.4699,17.4227,17.517
29/07/2011,KES / RWF,6.5918,6.502,6.6815
29/07/2011,KES / BIF,13.4963,13.3439,13.6488
29/07/2011,AE DIRHAM,24.8033,24.774,24.8326
29/07/2011,CAN $,95.8167,95.5843,96.0492
29/07/2011,S FRANC,113.703,113.552,113.854
29/07/2011,JPY(100),117.416,117.211,117.622
29/07/2011,SW KRONER,14.2814,14.2644,14.2983
29/07/2011,NOR KRONER,16.8122,16.7861,16.8383
29/07/2011,DAN KRONER,17.4739,17.4508,17.4969
29/07/2011,IND RUPEE,2.0612,2.0583,2.064
29/07/2011,HONGKONG $,11.6887,11.6751,11.7023
29/07/2011,SINGAPORE $,75.5766,75.46,75.6932
29/07/2011,SAUDI RIYAL,24.292,24.2633,24.3207
29/07/2011,CHINESE YUAN,14.142,14.1256,14.1584
29/07/2011,AUSTRALIAN $,99.8411,99.7148,99.9674
01/08/2011,US DOLLAR,90.975,90.875,91.075
01/08/2011,STG POUND,149.498,149.311,149.685
01/08/2011,EURO,131.058,130.898,131.218
01/08/2011,SA RAND,13.6614,13.6356,13.6872
01/08/2011,KES/USHS,29.129,28.9871,29.271
01/08/2011,KES/TSHS,17.5159,17.4691,17.5626
01/08/2011,KES / RWF,6.6008,6.5111,6.6905
01/08/2011,KES / BIF,13.4929,13.3407,13.6451
01/08/2011,AE DIRHAM,24.7689,24.7407,24.7972
01/08/2011,CAN $,95.6348,95.5102,95.7594
01/08/2011,S FRANC,114.67,114.496,114.844
01/08/2011,JPY(100),117.16,117.027,117.292
01/08/2011,SW KRONER,14.5375,14.4928,14.5822
01/08/2011,NOR KRONER,16.9336,16.9057,16.9614
01/08/2011,DAN KRONER,17.595,17.5753,17.6147
01/08/2011,IND RUPEE,2.0666,2.0638,2.0694
01/08/2011,HONGKONG $,11.6749,11.6617,11.6881
01/08/2011,SINGAPORE $,75.7589,75.6661,75.8516
01/08/2011,SAUDI RIYAL,24.2587,24.2314,24.286
01/08/2011,CHINESE YUAN,14.138,14.122,14.154
01/08/2011,AUSTRALIAN $,100.509,100.381,100.638
02/08/2011,US DOLLAR,91.2111,91.1111,91.3111
02/08/2011,STG POUND,148.751,148.566,148.936
02/08/2011,EURO,129.905,129.749,130.061
02/08/2011,SA RAND,13.5461,13.5228,13.5694
02/08/2011,KES/USHS,28.9716,28.6931,29.25
02/08/2011,KES/TSHS,17.4376,17.3911,17.4842
02/08/2011,KES / RWF,6.5618,6.4943,6.6293
02/08/2011,KES / BIF,13.5237,13.3719,13.6756
02/08/2011,AE DIRHAM,24.8335,24.805,24.8621
02/08/2011,CAN $,95.6708,95.4327,95.909
02/08/2011,S FRANC,116.775,116.632,116.918
02/08/2011,JPY(100),117.928,117.806,118.05
02/08/2011,SW KRONER,14.4387,14.4203,14.4571
02/08/2011,NOR KRONER,16.9354,16.9128,16.9581
02/08/2011,DAN KRONER,17.4247,17.4039,17.4454
02/08/2011,IND RUPEE,2.064,2.0609,2.067
02/08/2011,HONGKONG $,11.7048,11.6913,11.7184
02/08/2011,SINGAPORE $,75.7191,75.6046,75.8335
02/08/2011,SAUDI RIYAL,24.3217,24.2937,24.3496
02/08/2011,CHINESE YUAN,14.1641,14.1479,14.1803
02/08/2011,AUSTRALIAN $,99.4521,99.3293,99.5748
03/08/2011,US DOLLAR,91.5847,91.4861,91.6833
03/08/2011,STG POUND,149.232,149.042,149.422
03/08/2011,EURO,130.051,129.886,130.216
03/08/2011,SA RAND,13.4759,13.428,13.5239
03/08/2011,KES/USHS,28.9351,28.7948,29.0755
03/08/2011,KES/TSHS,17.3774,17.3314,17.4234
03/08/2011,KES / RWF,6.535,6.4679,6.6021
03/08/2011,KES / BIF,13.4686,13.3176,13.6196
03/08/2011,AE DIRHAM,24.9353,24.9071,24.9635
03/08/2011,CAN $,95.3401,95.2118,95.4684
03/08/2011,S FRANC,119.742,119.559,119.925
03/08/2011,JPY(100),118.761,118.631,118.89
03/08/2011,SW KRONER,14.3565,14.2909,14.4222
03/08/2011,NOR KRONER,16.9098,16.8853,16.9343
03/08/2011,DAN KRONER,17.4266,17.4034,17.4499
03/08/2011,IND RUPEE,2.0684,2.0666,2.0702
03/08/2011,HONGKONG $,11.7459,11.7325,11.7593
03/08/2011,SINGAPORE $,75.6774,75.5646,75.7901
03/08/2011,SAUDI RIYAL,24.4213,24.3943,24.4482
03/08/2011,CHINESE YUAN,14.2218,14.2059,14.2377
03/08/2011,AUSTRALIAN $,98.1651,98.0365,98.2937
04/08/2011,US DOLLAR,91.9361,91.8389,92.0333
04/08/2011,STG POUND,150.429,150.25,150.607
04/08/2011,EURO,131.426,131.273,131.581
04/08/2011,SA RAND,13.5651,13.5429,13.5872
04/08/2011,KES/USHS,29.0421,28.9026,29.1815
04/08/2011,KES/TSHS,17.3654,17.3198,17.4109
04/08/2011,KES / RWF,6.51,6.4433,6.5767
04/08/2011,KES / BIF,13.4225,13.2561,13.589
04/08/2011,AE DIRHAM,25.0309,25.0031,25.0588
04/08/2011,CAN $,95.2301,95.1093,95.3508
04/08/2011,S FRANC,118.269,118.105,118.433
04/08/2011,JPY(100),115.736,115.611,115.861
04/08/2011,SW KRONER,14.4954,14.4803,14.5106
04/08/2011,NOR KRONER,17.0853,17.0602,17.1104
04/08/2011,DAN KRONER,17.6712,17.6491,17.6933
04/08/2011,IND RUPEE,2.0696,2.0666,2.0726
04/08/2011,HONGKONG $,11.7898,11.7766,11.8029
04/08/2011,SINGAPORE $,75.9615,75.8498,76.0732
04/08/2011,SAUDI RIYAL,24.515,24.4884,24.5416
04/08/2011,CHINESE YUAN,14.2805,14.2642,14.2967
04/08/2011,AUSTRALIAN $,98.2062,98.0656,98.3468
05/08/2011,US DOLLAR,92.3528,92.25,92.4556
05/08/2011,STG POUND,150.335,150.159,150.511
05/08/2011,EURO,130.322,130.167,130.477
05/08/2011,SA RAND,13.3325,13.3144,13.3506
05/08/2011,KES/USHS,28.9111,28.7165,29.1057
05/08/2011,KES/TSHS,17.3249,17.2732,17.3767
05/08/2011,KES / RWF,6.4807,6.4139,6.5474
05/08/2011,KES / BIF,13.3566,13.2064,13.5068
05/08/2011,AE DIRHAM,25.1434,25.115,25.1717
05/08/2011,CAN $,94.3563,94.2297,94.483
05/08/2011,S FRANC,120.654,120.5,120.808
05/08/2011,JPY(100),117.206,117.07,117.342
05/08/2011,SW KRONER,14.1298,14.1083,14.1512
05/08/2011,NOR KRONER,16.76,16.7389,16.7811
05/08/2011,DAN KRONER,17.4677,17.4438,17.4916
05/08/2011,IND RUPEE,2.0624,2.0596,2.0652
05/08/2011,HONGKONG $,11.8343,11.8207,11.8478
05/08/2011,SINGAPORE $,75.7053,75.59,75.8205
05/08/2011,SAUDI RIYAL,24.6261,24.598,24.6542
05/08/2011,CHINESE YUAN,14.3354,14.319,14.3518
05/08/2011,AUSTRALIAN $,96.4025,96.2906,96.5144
08/08/2011,US DOLLAR,92.7667,92.6611,92.8722
08/08/2011,STG POUND,152.66,152.464,152.857
08/08/2011,EURO,133.366,133.197,133.534
08/08/2011,SA RAND,13.3601,13.3249,13.3953
08/08/2011,KES/USHS,28.836,28.6415,29.0305
08/08/2011,KES/TSHS,17.2422,17.1957,17.2888
08/08/2011,KES / RWF,6.4518,6.3851,6.5184
08/08/2011,KES / BIF,13.297,13.1471,13.4469
08/08/2011,AE DIRHAM,25.2571,25.227,25.2872
08/08/2011,CAN $,94.6873,94.5126,94.862
08/08/2011,S FRANC,122.665,122.485,122.844
08/08/2011,JPY(100),119.361,119.166,119.555
08/08/2011,SW KRONER,14.3625,14.3361,14.3889
08/08/2011,NOR KRONER,17.0793,17.0543,17.1043
08/08/2011,DAN KRONER,17.928,17.9024,17.9536
08/08/2011,IND RUPEE,2.0653,2.0622,2.0684
08/08/2011,HONGKONG $,11.8847,11.8705,11.8989
08/08/2011,SINGAPORE $,76.4645,76.346,76.583
08/08/2011,SAUDI RIYAL,24.7365,24.707,24.7659
08/08/2011,CHINESE YUAN,14.4275,14.4101,14.4449
08/08/2011,AUSTRALIAN $,96.1759,96.0525,96.2992
09/08/2011,US DOLLAR,93.7375,93.6278,93.8472
09/08/2011,STG POUND,153.058,152.84,153.275
09/08/2011,EURO,133.373,133.207,133.54
09/08/2011,SA RAND,12.8889,12.8352,12.9425
09/08/2011,KES/USHS,28.7507,28.5571,28.9444
09/08/2011,KES/TSHS,17.1383,17.0916,17.1851
09/08/2011,KES / RWF,6.3849,6.3188,6.4511
09/08/2011,KES / BIF,13.1646,12.9999,13.3294
09/08/2011,AE DIRHAM,25.521,25.4901,25.552
09/08/2011,CAN $,94.1693,93.9992,94.3395
09/08/2011,S FRANC,124.341,124.082,124.599
09/08/2011,JPY(100),121.297,121.141,121.453
09/08/2011,SW KRONER,14.4372,14.4056,14.4689
09/08/2011,NOR KRONER,17.1662,17.1395,17.1928
09/08/2011,DAN KRONER,17.8829,17.8597,17.906
09/08/2011,IND RUPEE,2.0706,2.0681,2.0731
09/08/2011,HONGKONG $,12.0046,11.99,12.0192
09/08/2011,SINGAPORE $,76.9918,76.8701,77.1136
09/08/2011,SAUDI RIYAL,24.9957,24.9634,25.0279
09/08/2011,CHINESE YUAN,14.5597,14.5414,14.578
09/08/2011,AUSTRALIAN $,95.3357,95.2101,95.4614
10/08/2011,US DOLLAR,94.5167,94.4028,94.6306
10/08/2011,STG POUND,153.8,153.599,154
10/08/2011,EURO,135.558,135.379,135.736
10/08/2011,SA RAND,13.1953,13.1687,13.2219
10/08/2011,KES/USHS,28.9899,28.7434,29.2364
10/08/2011,KES/TSHS,17.1134,17.0664,17.1605
10/08/2011,KES / RWF,6.3323,6.2665,6.3981
10/08/2011,KES / BIF,13.0561,12.8922,13.22
10/08/2011,AE DIRHAM,25.7328,25.7011,25.7645
10/08/2011,CAN $,96.2821,96.1392,96.425
10/08/2011,S FRANC,130.103,129.933,130.272
10/08/2011,JPY(100),122.961,122.812,123.111
10/08/2011,SW KRONER,14.5785,14.5542,14.6028
10/08/2011,NOR KRONER,17.3617,17.3327,17.3908
10/08/2011,DAN KRONER,18.1585,18.1335,18.1835
10/08/2011,IND RUPEE,2.0894,2.0864,2.0924
10/08/2011,HONGKONG $,12.1101,12.0947,12.1254
10/08/2011,SINGAPORE $,78.0936,77.9673,78.22
10/08/2011,SAUDI RIYAL,25.2034,25.1727,25.2341
10/08/2011,CHINESE YUAN,14.7179,14.6981,14.7377
10/08/2011,AUSTRALIAN $,97.5696,97.4426,97.6966
11/08/2011,US DOLLAR,93.9131,93.7428,94.0833
11/08/2011,STG POUND,152.21,151.931,152.49
11/08/2011,EURO,133.821,133.605,134.037
11/08/2011,SA RAND,13.1111,13.0844,13.1378
11/08/2011,KES/USHS,29.6564,28.9105,30.4023
11/08/2011,KES/TSHS,17.2554,17.1975,17.3133
11/08/2011,KES / RWF,6.373,6.3029,6.4432
11/08/2011,KES / BIF,13.1401,12.9672,13.313
11/08/2011,AE DIRHAM,25.5706,25.5221,25.619
11/08/2011,CAN $,95.1471,94.9566,95.3377
11/08/2011,S FRANC,128.773,128.532,129.013
11/08/2011,JPY(100),122.708,122.494,122.922
11/08/2011,SW KRONER,14.3958,14.3633,14.4283
11/08/2011,NOR KRONER,17.1746,17.1272,17.2221
11/08/2011,DAN KRONER,17.9821,17.9484,18.0157
11/08/2011,IND RUPEE,2.0745,2.0705,2.0785
11/08/2011,HONGKONG $,12.0412,12.0191,12.0634
11/08/2011,SINGAPORE $,77.4413,77.2945,77.5881
11/08/2011,SAUDI RIYAL,25.0422,24.9961,25.0882
11/08/2011,CHINESE YUAN,14.6904,14.6634,14.7175
11/08/2011,AUSTRALIAN $,96.6647,96.4801,96.8494
12/08/2011,US DOLLAR,93.2328,93.0956,93.37
12/08/2011,STG POUND,151.092,150.837,151.346
12/08/2011,EURO,132.259,132.066,132.451
12/08/2011,SA RAND,12.8864,12.8578,12.9149
12/08/2011,KES/USHS,29.979,29.8276,30.1303
12/08/2011,KES/TSHS,17.3599,17.3075,17.4122
12/08/2011,KES / RWF,6.4195,6.3511,6.488
12/08/2011,KES / BIF,13.2359,13.0663,13.4056
12/08/2011,AE DIRHAM,25.3836,25.3459,25.4213
12/08/2011,CAN $,94.4629,94.3161,94.6098
12/08/2011,S FRANC,122.62,122.379,122.86
12/08/2011,JPY(100),121.243,121.059,121.426
12/08/2011,SW KRONER,14.296,14.2628,14.3292
12/08/2011,NOR KRONER,16.8311,16.8019,16.8603
12/08/2011,DAN KRONER,17.7688,17.7396,17.798
12/08/2011,IND RUPEE,2.0543,2.0511,2.0574
12/08/2011,HONGKONG $,11.9613,11.9434,11.9791
12/08/2011,SINGAPORE $,76.7981,76.6534,76.9427
12/08/2011,SAUDI RIYAL,24.8608,24.8235,24.898
12/08/2011,CHINESE YUAN,14.5778,14.5557,14.5998
12/08/2011,AUSTRALIAN $,95.8806,95.7302,96.0311
15/08/2011,US DOLLAR,92.7183,92.6061,92.8306
15/08/2011,STG POUND,151.065,150.848,151.281
15/08/2011,EURO,132.374,132.189,132.559
15/08/2011,SA RAND,12.9065,12.8743,12.9387
15/08/2011,KES/USHS,30.1453,29.947,30.3436
15/08/2011,KES/TSHS,17.4562,17.4081,17.5042
15/08/2011,KES / RWF,6.4551,6.388,6.5223
15/08/2011,KES / BIF,13.3093,13.1422,13.4764
15/08/2011,AE DIRHAM,25.2436,25.212,25.2752
15/08/2011,CAN $,93.8546,93.6093,94.0998
15/08/2011,S FRANC,116.348,116.175,116.521
15/08/2011,JPY(100),120.72,120.527,120.913
15/08/2011,SW KRONER,14.3043,14.2811,14.3276
