11/9/2016,AUSTRALIAN $,78.3149,78.22921433,78.40054444
11/10/2016,US DOLLAR,101.6983,101.5983333,101.7983333
11/10/2016,STG POUND,125.8769,125.7327778,126.0211111
11/10/2016,EURO,111.9489,111.8266667,112.0711111
11/10/2016,SA RAND,7.5388,7.529985795,7.547605808
11/10/2016,KES / USHS,34.5041,34.42099576,34.58718155
11/10/2016,KES / TSHS,21.436,21.3657722,21.5062583
11/10/2016,KES / RWF,7.9649,7.922624797,8.007119539
11/10/2016,KES / BIF,16.4997,16.38514056,16.61424892
11/10/2016,AE DIRHAM,27.6877,27.66010545,27.71530992
11/10/2016,CAN $,75.6234,75.5377943,75.70900888
11/10/2016,S FRANC,103.9117,103.7882657,104.0350877
11/10/2016,JPY (100),97.9375,97.8318087,98.04327587
11/10/2016,SW KRONER,11.1905,11.17767216,11.20337354
11/10/2016,NOR KRONER,12.2475,12.23177344,12.26323419
11/10/2016,DAN KRONER,15.0486,15.0326749,15.06449624
11/10/2016,IND RUPEE,1.5277,1.525844159,1.529536974
11/10/2016,HONGKONG DOLLAR,13.1158,13.10286866,13.12866214
11/10/2016,SINGAPORE DOLLAR,72.9543,72.87736413,73.03130306
11/10/2016,SAUDI RIYAL,27.1159,27.08783249,27.1440507
11/10/2016,CHINESE YUAN,14.9998,14.9781565,15.02137162
11/10/2016,AUSTRALIAN $,78.0942,78.00720033,78.18112
11/11/2016,US DOLLAR,101.7028,101.6072222,101.7983333
11/11/2016,STG POUND,126.3708,126.2355556,126.5061111
11/11/2016,EURO,110.8333,110.7244444,110.9422222
11/11/2016,SA RAND,7.3676,7.359375817,7.375889094
11/11/2016,KES / USHS,34.5812,34.49958251,34.66289032
11/11/2016,KES / TSHS,21.4449,21.37559554,21.5142187
11/11/2016,KES / RWF,7.9659,7.924000065,8.007796909
11/11/2016,KES / BIF,16.5008,16.38700699,16.61466541
11/11/2016,AE DIRHAM,27.6885,27.6587604,27.71832852
11/11/2016,CAN $,75.5004,75.41543993,75.58533809
11/11/2016,S FRANC,102.9902,102.8829711,103.0973601
11/11/2016,JPY (100),95.3389,95.23593797,95.44190262
11/11/2016,SW KRONER,11.2117,11.19873276,11.22474483
11/11/2016,NOR KRONER,12.212,12.19921026,12.22479745
11/11/2016,DAN KRONER,14.8932,14.87704211,14.90939004
11/11/2016,IND RUPEE,1.5242,1.522536315,1.52585731
11/11/2016,HONGKONG DOLLAR,13.1148,13.10249423,13.12713846
11/11/2016,SINGAPORE DOLLAR,72.2475,72.16934599,72.32563647
11/11/2016,SAUDI RIYAL,27.1171,27.09092471,27.14332693
11/11/2016,CHINESE YUAN,14.9575,14.9424583,14.97254498
11/11/2016,AUSTRALIAN $,77.5738,77.47550694,77.67212833
11/14/2016,US DOLLAR,101.7417,101.6416667,101.8416667
11/14/2016,STG POUND,128.3986,128.2516667,128.5455556
11/14/2016,EURO,110.7731,110.6561111,110.89
11/14/2016,SA RAND,7.0826,7.073184876,7.092038069
11/14/2016,KES / USHS,34.7744,34.69110547,34.85775191
11/14/2016,KES / TSHS,21.4465,21.37631945,21.51676642
11/14/2016,KES / RWF,7.9636,7.92141396,8.005870296
11/14/2016,KES / BIF,16.4966,16.38209639,16.61110109
11/14/2016,AE DIRHAM,27.6999,27.66964302,27.73012761
11/14/2016,CAN $,75.2639,75.17874753,75.34896912
11/14/2016,S FRANC,103.2648,103.1476219,103.3820594
11/14/2016,JPY (100),95.5725,95.46507623,95.67988225
11/14/2016,SW KRONER,11.2342,11.22132798,11.24713323
11/14/2016,NOR KRONER,12.1345,12.11592026,12.15308854
11/14/2016,DAN KRONER,14.8763,14.86054457,14.8919629
11/14/2016,IND RUPEE,1.5078,1.506079141,1.509492225
11/14/2016,HONGKONG DOLLAR,13.1149,13.10203626,13.12781709
11/14/2016,SINGAPORE DOLLAR,72.0831,71.99948053,72.16671391
11/14/2016,SAUDI RIYAL,27.1275,27.09938589,27.15560533
11/14/2016,CHINESE YUAN,14.94,14.91878272,14.96131433
11/14/2016,AUSTRALIAN $,77.0388,76.95290583,77.12469417
11/15/2016,US DOLLAR,101.7667,101.6694444,101.8638889
11/15/2016,STG POUND,127.5333,127.3933333,127.6733333
11/15/2016,EURO,109.5828,109.4638889,109.7016667
11/15/2016,SA RAND,7.0815,7.071033741,7.09195581
11/15/2016,KES / USHS,34.9821,34.89951188,35.06461572
11/15/2016,KES / TSHS,21.4314,21.36183906,21.50105188
11/15/2016,KES / RWF,8.1663,8.123978075,8.208562608
11/15/2016,KES / BIF,16.4595,16.34553735,16.57351438
11/15/2016,AE DIRHAM,27.7067,27.67720489,27.73617843
11/15/2016,CAN $,75.0935,75.01065696,75.17630176
11/15/2016,S FRANC,102.0166,101.9038232,102.1294254
11/15/2016,JPY (100),94.3376,94.24308903,94.43208389
11/15/2016,SW KRONER,11.1696,11.15530442,11.18387906
11/15/2016,NOR KRONER,11.9977,11.98409237,12.01125955
11/15/2016,DAN KRONER,14.7207,14.70614234,14.73533378
11/15/2016,IND RUPEE,1.5013,1.49974841,1.502951475
11/15/2016,HONGKONG DOLLAR,13.1195,13.10696856,13.13203585
